Time,GeneralizedAngle
5.4,56.564284323136064
5.41,56.47778503095691
5.42,56.38995188189509
5.43,56.30350682575892
5.44,56.21475472431323
5.45,56.12190401177575
5.46,56.02572742277827
5.47,55.92742243481343
5.48,55.84978274394746
5.49,55.79363751990085
5.5,55.70833109400999
5.51,55.59772465358922
5.5200000000000005,55.482776320584016
5.53,55.38819222271483
5.54,55.287931538447516
5.55,55.153702865212516
5.5600000000000005,55.0399695615208
5.57,54.925521677488724
5.58,54.81058189084041
5.59,54.72364387086632
5.6000000000000005,54.63747941510172
5.61,54.525975395255934
5.62,54.41523211009863
5.63,54.30547598343856
5.64,54.19671637404246
5.65,54.1017403055781
5.66,54.005417609424875
5.67,53.90994335874742
5.68,53.81650877475695
5.69,53.707432387793325
5.7,53.597190253648584
5.71,53.4890835808452
5.72,53.38227499262782
5.73,53.2782552775984
5.74,53.1785261348507
5.75,53.09490140966059
5.76,53.010886069970674
5.7700000000000005,52.91224676090908
5.78,52.81359787114743
5.79,52.71514707613205
5.8,52.61758403525141
5.8100000000000005,52.521207973190656
5.82,52.42552929836773
5.83,52.33111635797368
5.84,52.23874810920601
5.8500000000000005,52.17913645328762
5.86,52.120995999179875
5.87,52.032134351387754
5.88,51.94510327765488
5.89,51.860459165099165
5.9,51.778274337829224
5.91,51.69649545143059
5.92,51.6166142475878
5.93,51.538487099770244
5.94,51.46242183851655
5.95,51.38830647592591
5.96,51.3165615552924
5.97,51.24722342824296
5.98,51.18073083324515
5.99,51.11755783927425
6.0,51.058450002744166
6.01,51.00127240918607
6.0200000000000005,50.947427220334724
6.03,50.8961934269737
6.04,50.85126101866055
6.05,50.80659724989522
6.0600000000000005,50.7573608547516
6.07,50.706332843729
6.08,50.65419894639374
6.09,50.600972751538535
6.1000000000000005,50.54643133860046
6.11,50.490153051558224
6.12,50.43193300594401
6.13,50.371424806056496
6.140000000000001,50.30771362649083
6.15,50.24037778972447
6.16,50.16890860120495
6.17,50.0947181631498
6.18,50.0188393784122
6.19,49.958595839293174
6.2,49.89697007909779
6.21,49.808480132778946
6.22,49.71293853791726
6.23,49.61083246901355
6.24,49.503230258082205
6.25,49.39129066626825
6.26,49.27597006966747
6.2700000000000005,49.15859452810076
6.28,49.040567068280204
6.29,48.9231170498899
6.3,48.80714251317132
6.3100000000000005,48.70456024202364
6.32,48.6051642212615
6.33,48.52541461611428
6.34,48.44716192670029
6.3500000000000005,48.347326191279365
6.36,48.24967121247341
6.37,48.15593210130072
6.38,48.066517214233784
6.390000000000001,47.98271941468564
6.4,47.90559910958799
6.41,47.83496825573286
6.42,47.769121875449194
6.43,47.7067080644411
6.44,47.646953937386435
6.45,47.592121458670626
6.46,47.53839084248063
6.47,47.48250742584747
6.48,47.42391041063465
6.49,47.358072457295386
6.5,47.28688563677198
6.51,47.21000977995675
6.5200000000000005,47.12750099292865
6.53,47.039232271931915
6.54,46.945024221397325
6.55,46.844601073114546
6.5600000000000005,46.7377586895644
6.57,46.62535523468238
6.58,46.50951940086617
6.59,46.41393891133163
6.6000000000000005,46.31896150881648
6.61,46.204345920111756
6.62,46.09038738869725
6.63,45.97677731685582
6.640000000000001,45.8642654022155
6.65,45.75356393991603
6.66,45.646555051569884
6.67,45.545064781928936
6.68,45.44919596268423
6.69,45.35972100827885
6.7,45.2773065641428
6.71,45.19633633074502
6.72,45.11454982121654
6.73,45.031585332829515
6.74,44.94712516918134
6.75,44.861333470919334
6.76,44.77520094934727
6.7700000000000005,44.68943440615312
6.78,44.604501696264386
6.79,44.51972444898519
6.8,44.43556101401496
6.8100000000000005,44.36404968879884
6.82,44.296546644076024
6.83,44.22003650962498
6.84,44.14746785716657
6.8500000000000005,44.08052857979961
6.86,44.0336926552528
6.87,43.993490199691024
6.88,43.94623701749807
6.890000000000001,43.904675319589785
6.9,43.868159018713364
6.91,43.83792859115393
6.92,43.814759340574966
6.93,43.79452753693263
6.94,43.777487935319336
6.95,43.763602625741214
6.96,43.752921404306015
6.97,43.745446956384306
