Time,GeneralizedAngle
3.61,100.83989233374875
3.62,100.98521150184955
3.63,101.10501441551621
3.64,101.25805009046968
3.65,101.44278373564144
3.66,101.63133600315894
3.67,101.82285881437464
3.68,102.0163266912868
3.69,102.21065972243044
3.7,102.40567786847838
3.71,102.59920741731315
3.72,102.78913622325761
3.73,102.97476599289978
3.74,103.13013137436563
3.75,103.28615592195759
3.7600000000000002,103.46423783518084
3.77,103.6436665158477
3.7800000000000002,103.82607394286559
3.79,104.00843894481915
3.8000000000000003,104.19450630742524
3.81,104.38089797378741
3.8200000000000003,104.56931014785329
3.83,104.75928375749227
3.84,104.94988868190417
3.85,105.14159476627162
3.86,105.33302874445201
3.87,105.52423207455757
3.88,105.71446045904194
3.89,105.902604083915
3.9,106.07045536755435
3.91,106.24266271717488
3.92,106.44878648657352
3.93,106.66020029082476
3.94,106.87619994889913
3.95,107.09524650557614
3.96,107.31760635423177
3.97,107.542475494994
3.98,107.76707270405966
3.99,107.99444049503374
4.0,108.2238093896586
4.01,108.45443258132316
4.0200000000000005,108.68593742933706
4.03,108.8799989137731
4.04,109.07423067515249
4.05,109.3055015310689
4.0600000000000005,109.53819407763989
4.07,109.77051357855372
4.08,110.00128988617962
4.09,110.23002267260024
4.1,110.45716573645161
4.11,110.6822475365953
4.12,110.86826002739961
4.13,111.04888049564563
4.14,111.26008454602227
4.15,111.46765223933174
4.16,111.6713717563811
4.17,111.87151237322261
4.18,112.06843421372268
4.19,112.26418492211639
4.2,112.4523432276955
4.21,112.6397952912118
4.22,112.82607943447113
4.23,113.01047868707758
4.24,113.19332339655318
4.25,113.37555663009977
4.26,113.55089941485996
4.2700000000000005,113.72666470075295
4.28,113.91398200009127
4.29,114.10305982686668
4.3,114.29372337682592
4.3100000000000005,114.47645558775696
4.32,114.6578534830093
4.33,114.84848230700777
4.34,114.9799620330614
4.3500000000000005,115.11295370844142
4.36,115.30670982874987
4.37,115.49659295924573
4.38,115.68712774577803
4.39,115.87915338688565
4.4,116.07334664634423
4.41,116.26869033561951
4.42,116.4643167020984
4.43,116.66059478603385
4.44,116.85590395064465
4.45,117.04506629122187
4.46,117.23303279887439
4.47,117.42168373245879
4.48,117.61013274354083
4.49,117.79850634333543
4.5,117.99195873101083
4.51,118.15433164883166
4.5200000000000005,118.3136522119122
4.53,118.50062792063478
4.54,118.68614646296503
4.55,118.87095505514776
4.5600000000000005,119.0560859760853
4.57,119.24233025349857
4.58,119.42810631134192
4.59,119.56661183508236
4.6000000000000005,119.70369981796527
4.61,119.88409715391806
4.62,120.06298804020516
4.63,120.23728172780905
4.64,120.40793000338745
4.65,120.57689126982685
4.66,120.74473141941013
4.67,120.91592337736843
4.68,121.08800891589465
4.69,121.2599573816167
4.7,121.43137611735706
4.71,121.60196332686589
4.72,121.77166101112583
4.73,121.93912852362986
4.74,122.10469649553136
4.75,122.27420300202226
4.76,122.44344618401517
4.7700000000000005,122.58035352919971
4.78,122.69013912705532
4.79,122.82792716995164
4.8,122.98591817103836
4.8100000000000005,123.1400749944143
4.82,123.29165752469255
4.83,123.44273534091629
4.84,123.59467236163069
4.8500000000000005,123.7472527642538
4.86,123.8993018273066
4.87,124.04951280864596
4.88,124.19822232868603
4.89,124.34650211262955
4.9,124.49535439616027
4.91,124.64390421092362
4.92,124.79076384107337
4.93,124.93771657332901
4.94,125.08592131453365
4.95,125.23493344666993
4.96,125.3856255297585
4.97,125.53780883537695
4.98,125.69138559718085
4.99,125.84555615088607
5.0,126.00058114462405
5.01,126.15629229419885
5.0200000000000005,126.310612311475
5.03,126.46682118082721
5.04,126.62370268264539
5.05,126.78477531921432
5.0600000000000005,126.94928797905364
5.07,127.11695090210934
5.08,127.28745788296874
5.09,127.46151222365317
5.1000000000000005,127.63950588498369
5.11,127.82173496155269
5.12,128.00415506572963
5.13,128.18659182063257
5.14,128.3703315737782
5.15,128.55485607889446
5.16,128.71723526453326
5.17,128.87561454936792
5.18,129.05648586096586
5.19,129.20866906556066
5.2,129.35456788726796
5.21,129.52496147536377
5.22,129.69362085131766
5.23,129.86039098336752
5.24,130.02416879149033
5.25,130.18464359304542
5.26,130.3416883602216
5.2700000000000005,130.46143424091662
5.28,130.5417913348392
5.29,130.6507039213632
5.3,130.78810946544095
5.3100000000000005,130.921066284062
5.32,131.0514101114296
5.33,131.1810912443198
5.34,131.31225598998515
5.3500000000000005,131.4395438308549
5.36,131.5686763359869
5.37,131.69843724027646
5.38,131.82403142275038
5.39,131.9486695191446
5.4,132.08085223328496
5.41,132.2153000408151
5.42,132.3513061395321
5.43,132.4900448905452
5.44,132.59975147785232
5.45,132.71276311293488
5.46,132.8613920049988
5.47,133.0109168646054
5.48,133.1603283451112
5.49,133.2853262407663
5.5,133.4115157344486
5.51,133.5616116649307
5.5200000000000005,133.71368774805123
5.53,133.86865970913092
5.54,134.02704894173323
5.55,134.18701103685473
5.5600000000000005,134.34770218288975
5.57,134.50782486074414
5.58,134.66624550395574
5.59,134.82288506320862
5.6000000000000005,134.982682817327
5.61,135.14418589851604
5.62,135.3071165652096
5.63,135.47042805946364
5.64,135.63348018352542
5.65,135.799959094104
5.66,135.96818023942748
5.67,136.1383402722737
5.68,136.30970777259176
5.69,136.48122467143807
5.7,136.65144981806316
5.71,136.81859477243347
5.72,136.98156600230925
5.73,137.14046619222964
5.74,137.29524887569906
5.75,137.44656598219157
5.76,137.59433215389586
5.7700000000000005,137.73751825586234
5.78,137.87787329802453
5.79,138.013767260918
5.8,138.1494962712197
5.8100000000000005,138.28476512354314
5.82,138.4186358117639
5.83,138.55101539559607
5.84,138.6824299276603
5.8500000000000005,138.81270803666018
5.86,138.94203186395748
5.87,139.07146948989964
5.88,139.19182276130246
5.89,139.31157681468292
5.9,139.44084524245764
5.91,139.56924785304224
5.92,139.68465400996132
5.93,139.76656809991016
5.94,139.86142009552006
5.95,139.985720031371
5.96,140.10757718011678
5.97,140.225296737033
5.98,140.3385970784991
5.99,140.44781934528655
6.0,140.5540133397881
6.01,140.65831848162483
6.0200000000000005,140.76085270966544
6.03,140.8607350537163
6.04,140.95694277946805
6.05,141.04990080148931
6.0600000000000005,141.1399115103991
6.07,141.2277307645674
6.08,141.31512942927148
6.09,141.40464292441675
6.1000000000000005,141.49331264037667
6.11,141.5821848654665
6.12,141.6715544719913
6.13,141.76195465022514
6.140000000000001,141.85307686598165
6.15,141.9454145184984
6.16,142.03939298666984
6.17,142.1362281008151
6.18,142.2363924795025
6.19,142.33940282309493
6.2,142.43979208867356
6.21,142.54227558725597
6.22,142.6472588431955
6.23,142.75498972810257
6.24,142.86538152607145
6.25,142.9780963874995
6.26,143.09405605390674
6.2700000000000005,143.21427458670314
6.28,143.33911744810544
6.29,143.46750457907527
6.3,143.5957775953966
6.3100000000000005,143.72770855194915
6.32,143.8622136062255
6.33,143.99817371669727
6.34,144.09096430942057
6.3500000000000005,144.18360404163823
6.36,144.31976572572282
6.37,144.45466580625387
6.38,144.58743426743771
6.390000000000001,144.717581254259
6.4,144.84509676774033
6.41,144.96960206784763
6.42,145.0902461409773
6.43,145.20594906318271
6.44,145.31679914651193
6.45,145.38812649162315
6.46,145.45827870735044
6.47,145.56061667783024
6.48,145.65626997454922
6.49,145.74685305506262
6.5,145.83260341767274
6.51,145.9197209046205
6.5200000000000005,146.00475104419388
6.53,146.08708381497593
6.54,146.16717014308117
6.55,146.24637559139754
6.5600000000000005,146.3257849478329
6.57,146.404736477198
6.58,146.48266078228616
6.59,146.5594866363821
6.6000000000000005,146.63616254920836
6.61,146.71669487875587
6.62,146.7695252362987
6.63,146.82313730207017
6.640000000000001,146.90526505440565
6.65,146.98775366107293
6.66,147.07056510451437
6.67,147.15401085140977
6.68,147.23843469759962
6.69,147.32441199673337
6.7,147.4116729240454
6.71,147.50014301420376
6.72,147.58926679224763
6.73,147.67904954990544
6.74,147.76916294142072
6.75,147.8588015603565
6.76,147.9450367474651
6.7700000000000005,148.02953627748207
6.78,148.11623426171025
6.79,148.2035196685841
6.8,148.29139344371916
6.8100000000000005,148.37973973559477
6.82,148.4684325700275
6.83,148.55746618590868
